VERSION 2
BPM 140.000000
PAGE_SHIFT 1.644000
PAGE_SIZE 0.857143
NOTE	0	1.430714	0.350000	0.000000
NOTE	1	1.537857	0.450000	0.000000
NOTE	2	1.645000	0.550000	0.000000
NOTE	3	1.752143	0.650000	0.000000
NOTE	4	1.859286	0.800000	0.000000
NOTE	5	2.502143	0.650000	0.000000
NOTE	6	3.145000	0.500000	0.000000
NOTE	7	3.573571	0.200000	0.000000
NOTE	8	4.216429	0.350000	0.000000
NOTE	9	4.859286	0.500000	0.000000
NOTE	10	5.287857	0.650000	0.000000
NOTE	11	5.930714	0.650000	0.000000
NOTE	12	6.573571	0.350000	0.000000
NOTE	13	7.002143	0.800000	0.000000
NOTE	14	7.216429	0.200000	0.000000
NOTE	15	7.430714	0.800000	0.000000
NOTE	16	7.645000	0.200000	0.000000
NOTE	17	8.287857	0.650000	0.000000
NOTE	18	8.395000	0.550000	0.000000
NOTE	19	8.502143	0.450000	0.000000
NOTE	20	8.609285	0.350000	0.000000
NOTE	21	8.716429	0.200000	0.000000
NOTE	22	9.359285	0.350000	0.000000
NOTE	23	10.002143	0.500000	0.000000
NOTE	24	10.430715	0.800000	0.000000
NOTE	25	11.073571	0.650000	0.000000
NOTE	26	11.716429	0.500000	0.000000
NOTE	27	12.145000	0.350000	0.000000
NOTE	28	12.787857	0.350000	0.000000
NOTE	29	13.430715	0.650000	0.000000
NOTE	30	13.859285	0.150000	0.000000
NOTE	31	14.073571	0.150000	0.000000
NOTE	32	14.287857	0.150000	0.000000
NOTE	33	14.502143	0.150000	0.000000
NOTE	34	14.716429	0.300000	0.000000
NOTE	35	14.823571	0.700000	0.000000
NOTE	36	14.930715	0.300000	0.000000
NOTE	37	15.037857	0.700000	0.000000
NOTE	38	15.145000	0.350000	0.000000
NOTE	39	15.252143	0.450000	0.000000
NOTE	40	15.359285	0.550000	0.000000
NOTE	41	15.466429	0.650000	0.000000
NOTE	42	15.573571	0.900000	0.000000
NOTE	43	16.002142	0.550000	0.000000
NOTE	44	16.002142	0.900000	0.000000
NOTE	45	16.430714	0.750000	0.000000
NOTE	46	16.859285	0.400000	0.000000
NOTE	47	16.859285	0.750000	0.000000
NOTE	48	17.287857	0.600000	0.000000
NOTE	49	17.716429	0.250000	0.000000
NOTE	50	17.716429	0.600000	0.000000
NOTE	51	18.145000	0.100000	0.000000
NOTE	52	18.573572	0.100000	0.000000
NOTE	53	18.573572	0.450000	0.000000
NOTE	54	19.002142	0.250000	0.000000
NOTE	55	19.430714	0.250000	0.000000
NOTE	56	19.430714	0.600000	0.000000
NOTE	57	19.859285	0.400000	0.000000
NOTE	58	20.287857	0.400000	0.000000
NOTE	59	20.287857	0.750000	0.000000
NOTE	60	20.716429	0.900000	0.000000
NOTE	61	21.145000	0.100000	0.000000
NOTE	62	21.145000	0.900000	0.000000
NOTE	63	21.573572	0.350000	0.000000
NOTE	64	22.002142	0.350000	0.000000
NOTE	65	22.002142	0.650000	0.000000
NOTE	66	22.109285	0.550000	0.000000
NOTE	67	22.216429	0.450000	0.000000
NOTE	68	22.323572	0.350000	0.000000
NOTE	69	22.430714	0.150000	0.000000
NOTE	70	22.430714	0.850000	0.000000
NOTE	71	22.859285	0.500000	0.000000
NOTE	72	23.073572	0.250000	0.000000
NOTE	73	23.073572	0.750000	0.000000
NOTE	74	23.287857	0.500000	0.000000
NOTE	75	23.716429	0.400000	0.000000
NOTE	76	23.716429	0.600000	0.000000
NOTE	77	24.145000	0.250000	0.000000
NOTE	78	24.145000	0.750000	0.000000
NOTE	79	24.573572	0.500000	0.000000
NOTE	80	24.787857	0.150000	0.000000
NOTE	81	24.787857	0.850000	0.000000
NOTE	82	25.002142	0.500000	0.000000
NOTE	83	25.430714	0.400000	0.000000
NOTE	84	25.430714	0.600000	0.000000
NOTE	85	25.859285	0.350000	0.000000
NOTE	86	25.859285	0.650000	0.000000
NOTE	87	26.287857	0.500000	0.000000
NOTE	88	26.502142	0.250000	0.000000
NOTE	89	26.502142	0.750000	0.000000
NOTE	90	26.716429	0.500000	0.000000
NOTE	91	27.145000	0.100000	0.000000
NOTE	92	27.145000	0.900000	0.000000
NOTE	93	27.573572	0.500000	0.000000
NOTE	94	28.859285	0.600000	0.000000
NOTE	95	28.966429	0.400000	0.000000
NOTE	96	29.073572	0.600000	0.000000
NOTE	97	29.180714	0.400000	0.000000
NOTE	98	29.287857	0.150000	0.000000
NOTE	99	29.287857	0.750000	0.000000
NOTE	100	29.502142	0.850000	0.000000
NOTE	101	29.930714	0.850000	0.000000
NOTE	102	30.359285	0.600000	0.000000
NOTE	103	30.573572	0.300000	0.000000
NOTE	104	30.573572	0.500000	0.000000
NOTE	105	30.787857	0.600000	0.000000
NOTE	106	31.002142	0.150000	0.000000
NOTE	107	31.002142	0.750000	0.000000
NOTE	108	31.216429	0.850000	0.000000
NOTE	109	31.645000	0.850000	0.000000
NOTE	110	32.073570	0.500000	0.000000
NOTE	111	32.287857	0.300000	0.000000
NOTE	112	32.287857	0.600000	0.000000
NOTE	113	32.502144	0.500000	0.000000
NOTE	114	32.716427	0.150000	0.000000
NOTE	115	32.716427	0.750000	0.000000
NOTE	116	32.930714	0.850000	0.000000
NOTE	117	33.359287	0.850000	0.000000
NOTE	118	33.787857	0.600000	0.000000
NOTE	119	34.216427	0.500000	0.000000
NOTE	120	34.430714	0.150000	0.000000
NOTE	121	34.430714	0.750000	0.000000
NOTE	122	34.645000	0.850000	0.000000
NOTE	123	34.859287	0.750000	0.000000
NOTE	124	35.073570	0.850000	0.000000
NOTE	125	35.502144	0.500000	0.000000
NOTE	126	35.716427	0.400000	0.000000
NOTE	127	35.823570	0.600000	0.000000
NOTE	128	35.930714	0.400000	0.000000
NOTE	129	36.037857	0.600000	0.000000
