NewMap3
BPM 341.400000
PAGE_SHIFT 0.717633
PAGE_SIZE 0.702988
NOTE	0	2.852302	0.250000	0.175747
NOTE	1	3.379543	0.750000	0.000000
NOTE	2	3.555290	0.599609	0.175747
NOTE	3	4.082531	0.400391	0.000000
NOTE	4	4.258278	0.549805	0.175747
NOTE	5	4.785519	0.299805	0.000000
NOTE	6	4.961266	0.549805	0.000000
NOTE	7	5.137013	0.450195	0.000000
NOTE	8	5.312760	0.349609	0.000000
NOTE	9	5.488507	0.250000	0.000000
NOTE	10	5.664254	0.150391	0.175747
NOTE	11	6.191495	0.849609	0.000000
NOTE	12	6.367242	0.700195	0.175747
NOTE	13	6.894483	0.299805	0.000000
NOTE	14	7.070230	0.450195	0.175746
NOTE	15	7.597470	0.549805	0.000000
NOTE	16	7.773219	0.450195	0.000000
NOTE	17	7.948965	0.349609	0.000000
NOTE	18	8.124712	0.799805	0.175747
NOTE	19	8.476206	0.650391	0.175747
NOTE	20	9.003447	0.200195	0.000000
NOTE	21	9.179194	0.299805	0.175747
NOTE	22	9.706435	0.549805	0.000000
NOTE	23	9.882182	0.349609	0.000000
NOTE	24	10.057929	0.450195	0.000000
NOTE	25	10.233676	0.549805	0.000000
NOTE	26	10.409423	0.650391	0.000000
NOTE	27	10.585170	0.750000	0.000000
NOTE	28	10.760917	0.250000	0.000000
NOTE	29	10.936664	0.750000	0.000000
NOTE	30	11.112411	0.250000	0.000000
NOTE	31	11.288158	0.650391	0.175747
NOTE	32	11.815399	0.400391	0.000000
NOTE	33	11.991146	0.599609	0.175747
NOTE	34	12.518387	0.200195	0.000000
NOTE	35	12.694134	0.349609	0.175747
NOTE	36	13.221375	0.750000	0.000000
NOTE	37	13.397122	0.450195	0.000000
NOTE	38	13.572868	0.549805	0.000000
NOTE	39	13.748616	0.650391	0.000000
NOTE	40	13.924363	0.750000	0.000000
NOTE	41	14.100110	0.849609	0.175748
NOTE	42	14.627351	0.150391	0.000000
NOTE	43	14.803098	0.700195	0.175747
NOTE	44	15.330339	0.299805	0.000000
NOTE	45	15.506086	0.599609	0.175747
NOTE	46	16.033325	0.400391	0.000000
NOTE	47	16.209072	0.650391	0.000000
NOTE	48	16.384821	0.549805	0.000000
NOTE	49	16.560568	0.450195	0.000000
NOTE	50	16.736315	0.349609	0.000000
NOTE	51	16.912062	0.250000	0.175747
NOTE	52	17.439302	0.799805	0.000000
NOTE	53	17.615049	0.349609	0.175747
NOTE	54	18.142290	0.700195	0.000000
NOTE	55	18.318037	0.599609	0.175747
NOTE	56	18.845278	0.200195	0.000000
NOTE	57	19.021025	0.299805	0.000000
NOTE	58	19.196772	0.400391	0.000000
NOTE	59	19.372519	0.799805	0.175747
NOTE	60	19.724012	0.450195	0.175747
NOTE	61	20.251253	0.650391	0.000000
NOTE	62	20.427002	0.250000	0.527241
NOTE	63	20.427002	0.750000	0.527241
NOTE	64	21.129990	0.174805	0.000000
NOTE	65	21.129990	0.827148	0.000000
NOTE	66	21.305737	0.369141	0.000000
NOTE	67	21.481483	0.646484	0.000000
